BATHRM,HF_BATHRM,ROOMS,BEDRM,SALEDATE,KITCHENS,FIREPLACES,LANDAREA,ZIPCODE,WARD,PRIME,AC_N,AC_Y,QUADRANT_NE,QUADRANT_NW,QUADRANT_SE,QUADRANT_SW,PRICE,INDEX_BIN
2,1,8,3,2001.0,1.0,1,608,20009.0,1,6.7727272727272725,0.0,1.0,0.0,1.0,0.0,0.0,751000.0,30
2,1,8,3,2016.0,1.0,1,608,20009.0,1,3.75,0.0,1.0,0.0,1.0,0.0,0.0,1050000.0,41
2,1,8,3,2001.0,1.0,1,608,20009.0,1,6.7727272727272725,0.0,1.0,0.0,1.0,0.0,0.0,1325000.0,52
2,1,8,3,2001.0,1.0,1,608,20009.0,1,6.7727272727272725,0.0,1.0,0.0,1.0,0.0,0.0,813500.0,32
3,1,8,3,2015.0,1.0,1,684,20009.0,1,3.5,0.0,1.0,0.0,1.0,0.0,0.0,1195000.0,47
3,1,8,4,2003.0,1.0,1,874,20009.0,1,4.0,0.0,1.0,0.0,1.0,0.0,0.0,265000.0,10
2,1,8,3,2008.0,1.0,1,608,20009.0,1,4.928571428571429,0.0,1.0,0.0,1.0,0.0,0.0,1195000.0,47
3,1,8,3,2005.0,1.0,1,608,20009.0,1,6.375,0.0,1.0,0.0,1.0,0.0,0.0,1340000.0,53
3,1,8,3,2013.0,1.0,1,608,20009.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,1275000.0,50
2,1,8,3,2003.0,1.0,1,608,20009.0,1,4.0,0.0,1.0,0.0,1.0,0.0,0.0,875000.0,34
2,1,8,3,2001.0,1.0,1,608,20009.0,1,6.7727272727272725,0.0,1.0,0.0,1.0,0.0,0.0,1367000.0,54
2,1,9,3,2008.0,1.0,1,608,20009.0,1,4.928571428571429,0.0,1.0,0.0,1.0,0.0,0.0,800000.0,31
2,1,8,3,2006.0,1.0,1,684,20009.0,1,7.875,0.0,1.0,0.0,1.0,0.0,0.0,145000.0,5
2,1,8,3,2016.0,1.0,1,684,20009.0,1,3.75,0.0,1.0,0.0,1.0,0.0,0.0,700000.0,27
2,1,8,3,2006.0,1.0,1,608,20009.0,1,7.875,0.0,1.0,0.0,1.0,0.0,0.0,1200000.0,47
2,1,8,3,2001.0,1.0,1,608,20009.0,1,6.7727272727272725,0.0,1.0,0.0,1.0,0.0,0.0,1200000.0,47
3,1,8,3,2018.0,1.0,1,609,20009.0,1,5.125,0.0,1.0,0.0,1.0,0.0,0.0,1103500.0,44
2,1,8,3,2016.0,1.0,1,608,20009.0,1,3.75,0.0,1.0,0.0,1.0,0.0,0.0,629000.0,25
2,1,8,3,2001.0,1.0,1,608,20009.0,1,6.7727272727272725,0.0,1.0,0.0,1.0,0.0,0.0,1349750.0,53
2,1,8,2,2003.0,1.0,1,608,20009.0,1,4.0,0.0,1.0,0.0,1.0,0.0,0.0,80000.0,3
3,1,8,3,2001.0,1.0,2,684,20009.0,1,6.7727272727272725,0.0,1.0,0.0,1.0,0.0,0.0,1360000.0,54
2,1,8,3,2001.0,1.0,1,874,20009.0,1,6.7727272727272725,0.0,1.0,0.0,1.0,0.0,0.0,1350000.0,53
3,1,8,3,2013.0,1.0,1,684,20009.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,1400000.0,55
2,2,8,3,2012.0,1.0,1,608,20009.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,341000.0,13
2,1,8,3,2012.0,1.0,1,608,20009.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,1300000.0,51
3,1,8,3,2018.0,1.0,1,608,20009.0,1,5.125,0.0,1.0,0.0,1.0,0.0,0.0,1350000.0,53
2,1,8,2,2001.0,1.0,1,656,20009.0,1,6.7727272727272725,0.0,1.0,0.0,1.0,0.0,0.0,232000.0,9
2,1,8,3,2014.0,1.0,1,656,20009.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,810000.0,32
2,1,8,3,2001.0,1.0,1,656,20009.0,1,6.7727272727272725,0.0,1.0,0.0,1.0,0.0,0.0,250000.0,9
2,1,8,3,2017.0,1.0,1,640,20009.0,1,4.25,0.0,1.0,0.0,1.0,0.0,0.0,625000.0,24
2,1,8,3,2008.0,1.0,1,640,20009.0,1,4.928571428571429,0.0,1.0,0.0,1.0,0.0,0.0,825000.0,32
2,0,5,2,2014.0,1.0,0,797,20001.0,1,3.25,1.0,0.0,0.0,1.0,0.0,0.0,349000.0,13
2,1,5,2,2016.0,1.0,1,716,20001.0,1,3.75,0.0,1.0,0.0,1.0,0.0,0.0,799000.0,31
2,1,5,2,2015.0,1.0,0,625,20001.0,1,3.5,0.0,1.0,0.0,1.0,0.0,0.0,932500.0,37
2,1,5,2,2007.0,1.0,0,625,20001.0,1,7.5,0.0,1.0,0.0,1.0,0.0,0.0,785000.0,31
1,0,6,4,2009.0,1.0,0,926,20001.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,625000.0,24
2,1,6,2,2007.0,1.0,1,1282,20001.0,1,7.5,0.0,1.0,0.0,1.0,0.0,0.0,660000.0,26
1,0,6,3,2006.0,1.0,0,1248,20001.0,1,7.875,1.0,0.0,0.0,1.0,0.0,0.0,775000.0,30
1,1,6,3,2004.0,1.0,0,1160,20001.0,1,4.75,0.0,1.0,0.0,1.0,0.0,0.0,735000.0,29
2,0,6,3,2016.0,1.0,0,884,20001.0,1,3.75,1.0,0.0,0.0,1.0,0.0,0.0,980000.0,39
2,0,8,4,2004.0,1.0,0,1442,20001.0,1,4.75,1.0,0.0,0.0,1.0,0.0,0.0,630000.0,25
1,0,4,2,2015.0,1.0,0,718,20001.0,1,3.5,1.0,0.0,0.0,1.0,0.0,0.0,960000.0,38
1,0,6,3,2000.0,1.0,0,1230,20001.0,6,9.083333333333334,1.0,0.0,0.0,1.0,0.0,0.0,1130000.0,45
2,1,6,3,2015.0,1.0,0,901,20001.0,6,3.5,0.0,1.0,0.0,1.0,0.0,0.0,1299000.0,51
3,1,8,3,2015.0,1.0,1,1535,20001.0,6,3.5,0.0,1.0,0.0,1.0,0.0,0.0,1345000.0,53
2,1,8,5,2013.0,1.0,1,2606,20001.0,6,3.25,0.0,1.0,0.0,1.0,0.0,0.0,885000.0,35
2,1,6,2,2005.0,1.0,1,3288,20001.0,6,6.375,0.0,1.0,0.0,1.0,0.0,0.0,900000.0,35
1,1,6,2,2005.0,1.0,0,1302,20024.0,6,6.375,1.0,0.0,0.0,0.0,0.0,1.0,1041000.0,41
2,0,6,3,2001.0,1.0,0,1302,20024.0,6,6.7727272727272725,1.0,0.0,0.0,0.0,0.0,1.0,480000.0,19
2,0,6,2,2005.0,1.0,0,1252,20024.0,6,6.375,1.0,0.0,0.0,0.0,0.0,1.0,95960.0,3
3,1,9,4,2013.0,1.0,2,1900,20001.0,6,3.25,0.0,1.0,0.0,1.0,0.0,0.0,200000.0,7
3,1,6,4,2007.0,1.0,0,658,20001.0,6,7.5,0.0,1.0,0.0,1.0,0.0,0.0,650000.0,25
2,1,6,3,2002.0,1.0,0,658,20001.0,6,4.25,0.0,1.0,0.0,1.0,0.0,0.0,635000.0,25
1,0,4,2,2002.0,1.0,0,2500,20001.0,6,4.25,1.0,0.0,0.0,1.0,0.0,0.0,1075000.0,42
1,0,4,2,2005.0,1.0,0,397,20001.0,6,6.375,0.0,1.0,0.0,1.0,0.0,0.0,235000.0,9
1,0,5,3,2015.0,1.0,0,397,20001.0,6,3.5,1.0,0.0,0.0,1.0,0.0,0.0,1325000.0,52
1,0,4,2,2016.0,1.0,0,397,20001.0,6,3.75,1.0,0.0,0.0,1.0,0.0,0.0,535000.0,21
1,0,4,2,2006.0,1.0,0,397,20001.0,6,7.875,1.0,0.0,0.0,1.0,0.0,0.0,495000.0,19
2,0,4,2,2011.0,1.0,0,397,20001.0,6,3.25,0.0,1.0,0.0,1.0,0.0,0.0,1200000.0,47
1,0,4,2,2017.0,1.0,0,412,20001.0,6,4.25,1.0,0.0,0.0,1.0,0.0,0.0,500000.0,19
1,1,5,2,2003.0,1.0,1,1250,20001.0,6,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1049000.0,41
2,1,6,3,2013.0,1.0,0,1500,20001.0,6,3.25,0.0,1.0,0.0,1.0,0.0,0.0,801600.0,32
1,1,6,3,2008.0,1.0,0,1700,20001.0,6,4.928571428571429,0.0,1.0,0.0,1.0,0.0,0.0,365000.0,14
1,0,6,3,2015.0,1.0,0,1800,20001.0,6,3.5,1.0,0.0,0.0,1.0,0.0,0.0,810000.0,32
2,1,8,3,2001.0,1.0,1,945,20009.0,1,6.7727272727272725,0.0,1.0,0.0,1.0,0.0,0.0,1065000.0,42
2,1,8,3,2002.0,1.0,1,656,20009.0,1,4.25,0.0,1.0,0.0,1.0,0.0,0.0,776000.0,31
2,1,8,3,2009.0,1.0,1,738,20009.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,1410000.0,56
3,1,8,3,2012.0,1.0,1,656,20009.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,1250000.0,49
2,1,8,3,2001.0,1.0,1,945,20009.0,1,6.7727272727272725,0.0,1.0,0.0,1.0,0.0,0.0,1080000.0,43
2,1,8,3,2001.0,1.0,1,640,20009.0,1,6.7727272727272725,0.0,1.0,0.0,1.0,0.0,0.0,280745.0,11
2,1,8,3,2012.0,1.0,1,640,20009.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,1387000.0,55
2,1,8,3,2007.0,1.0,1,656,20009.0,1,7.5,0.0,1.0,0.0,1.0,0.0,0.0,1120160.0,44
2,1,8,2,2009.0,1.0,1,656,20009.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,785000.0,31
2,1,8,3,2005.0,1.0,1,656,20009.0,1,6.375,0.0,1.0,0.0,1.0,0.0,0.0,725000.0,28
2,1,8,3,2002.0,1.0,1,608,20009.0,1,4.25,0.0,1.0,0.0,1.0,0.0,0.0,1050000.0,41
2,1,8,3,2012.0,1.0,1,608,20009.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,499000.0,19
3,1,8,3,2014.0,1.0,1,608,20009.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,850000.0,33
2,1,8,3,2010.0,1.0,1,608,20009.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,1037250.0,41
2,1,8,3,2010.0,1.0,0,608,20009.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,575000.0,22
2,1,8,3,2001.0,1.0,1,684,20009.0,1,6.7727272727272725,0.0,1.0,0.0,1.0,0.0,0.0,737500.0,29
2,1,8,3,2009.0,1.0,1,684,20009.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,114000.0,4
2,1,8,3,2014.0,1.0,1,874,20009.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,1200000.0,47
2,1,8,4,2014.0,1.0,1,684,20009.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,77000.0,3
2,1,8,3,2001.0,1.0,1,608,20009.0,1,6.7727272727272725,0.0,1.0,0.0,1.0,0.0,0.0,1050000.0,41
2,1,8,3,2001.0,1.0,1,608,20009.0,1,6.7727272727272725,0.0,1.0,0.0,1.0,0.0,0.0,99000.0,3
2,1,8,3,2018.0,1.0,1,608,20009.0,1,5.125,0.0,1.0,0.0,1.0,0.0,0.0,103000.0,4
2,1,8,3,2012.0,1.0,1,608,20009.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,830000.0,33
2,1,8,3,2001.0,1.0,1,608,20009.0,1,6.7727272727272725,0.0,1.0,0.0,1.0,0.0,0.0,60858.0,2
2,1,8,3,2001.0,1.0,1,684,20009.0,1,6.7727272727272725,0.0,1.0,0.0,1.0,0.0,0.0,766000.0,30
2,1,8,3,2014.0,1.0,1,684,20009.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,399999.0,15
2,1,8,3,2015.0,1.0,1,684,20009.0,1,3.5,0.0,1.0,0.0,1.0,0.0,0.0,250000.0,9
2,1,8,3,2003.0,1.0,1,608,20009.0,1,4.0,0.0,1.0,0.0,1.0,0.0,0.0,750000.0,29
3,1,8,3,2017.0,1.0,1,608,20009.0,1,4.25,0.0,1.0,0.0,1.0,0.0,0.0,524900.0,20
2,1,8,3,2002.0,1.0,1,608,20009.0,1,4.25,0.0,1.0,0.0,1.0,0.0,0.0,855000.0,34
2,1,8,3,2008.0,1.0,1,608,20009.0,1,4.928571428571429,0.0,1.0,0.0,1.0,0.0,0.0,731940.0,29
2,1,8,3,2010.0,1.0,1,608,20009.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,118900.0,4
2,1,6,2,2015.0,1.0,1,824,20001.0,1,3.5,0.0,1.0,0.0,1.0,0.0,0.0,406000.0,16
1,1,4,2,2014.0,1.0,0,816,20001.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,590000.0,23
1,1,6,3,2012.0,1.0,0,816,20001.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,526900.0,21
3,1,9,3,2002.0,1.0,1,3372,20001.0,1,4.25,0.0,1.0,0.0,1.0,0.0,0.0,1325000.0,52
1,0,7,4,2012.0,1.0,1,1125,20001.0,1,3.25,1.0,0.0,0.0,1.0,0.0,0.0,370000.0,14
3,1,8,3,2018.0,1.0,0,1827,20001.0,1,5.125,1.0,0.0,0.0,1.0,0.0,0.0,475000.0,18
2,1,10,4,2011.0,1.0,1,1827,20001.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,175000.0,6
3,0,9,4,2001.0,1.0,0,1827,20001.0,1,6.7727272727272725,0.0,1.0,0.0,1.0,0.0,0.0,799000.0,31
3,1,9,5,2011.0,1.0,0,1827,20001.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,1400000.0,55
2,1,9,4,2010.0,1.0,0,1827,20001.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,403000.0,16
2,0,6,3,2005.0,1.0,0,1299,20024.0,6,6.375,1.0,0.0,0.0,0.0,0.0,1.0,915000.0,36
1,1,6,2,2007.0,1.0,1,1302,20024.0,6,7.5,0.0,1.0,0.0,0.0,0.0,1.0,274350.0,10
2,0,9,3,2010.0,1.0,0,1302,20024.0,6,3.25,0.0,1.0,0.0,0.0,0.0,1.0,661000.0,26
2,1,8,4,2017.0,1.0,0,1302,20024.0,6,4.25,0.0,1.0,0.0,0.0,0.0,1.0,672000.0,26
2,1,5,3,2009.0,1.0,0,1299,20024.0,6,3.25,0.0,1.0,0.0,0.0,0.0,1.0,879000.0,35
2,0,6,3,2011.0,1.0,0,1302,20024.0,6,3.25,0.0,1.0,0.0,0.0,0.0,1.0,563000.0,22
1,1,6,3,2014.0,1.0,1,1302,20024.0,6,3.25,0.0,1.0,0.0,0.0,0.0,1.0,710000.0,28
1,1,6,3,2005.0,1.0,1,1302,20024.0,6,6.375,1.0,0.0,0.0,0.0,0.0,1.0,725000.0,28
2,0,7,3,2007.0,1.0,0,1392,20024.0,6,7.5,0.0,1.0,0.0,0.0,0.0,1.0,822500.0,32
1,1,7,4,2014.0,1.0,1,1392,20024.0,6,3.25,0.0,1.0,0.0,0.0,0.0,1.0,682275.0,27
1,1,4,2,2014.0,1.0,0,1005,20001.0,6,3.25,0.0,1.0,0.0,1.0,0.0,0.0,305000.0,12
1,0,7,3,2007.0,1.0,0,1535,20001.0,6,7.5,0.0,1.0,0.0,1.0,0.0,0.0,920000.0,36
1,1,5,2,2006.0,1.0,0,1800,20001.0,6,7.875,0.0,1.0,0.0,1.0,0.0,0.0,875000.0,34
2,1,6,2,2017.0,1.0,0,1800,20001.0,6,4.25,0.0,1.0,0.0,1.0,0.0,0.0,320265.0,12
3,1,8,3,2013.0,1.0,2,2114,20001.0,6,3.25,0.0,1.0,0.0,1.0,0.0,0.0,410000.0,16
1,1,5,3,2003.0,1.0,1,1650,20001.0,6,4.0,0.0,1.0,0.0,1.0,0.0,0.0,454805.0,18
2,1,8,3,2016.0,1.0,0,1650,20001.0,6,3.75,0.0,1.0,0.0,1.0,0.0,0.0,915000.0,36
1,0,4,2,2003.0,1.0,0,1700,20001.0,6,4.0,0.0,1.0,0.0,1.0,0.0,0.0,752250.0,30
1,1,6,3,2004.0,1.0,0,1674,20001.0,6,4.75,0.0,1.0,0.0,1.0,0.0,0.0,727000.0,29
2,1,4,2,2012.0,1.0,0,1085,20001.0,6,3.25,0.0,1.0,0.0,1.0,0.0,0.0,992000.0,39
2,1,5,2,2009.0,1.0,0,1415,20001.0,6,3.25,0.0,1.0,0.0,1.0,0.0,0.0,325149.0,13
1,0,6,3,2003.0,1.0,0,1230,20001.0,6,4.0,0.0,1.0,0.0,1.0,0.0,0.0,877500.0,35
1,0,7,4,2004.0,1.0,0,1300,20001.0,6,4.75,1.0,0.0,0.0,1.0,0.0,0.0,960000.0,38
2,1,7,2,2012.0,1.0,2,1300,20001.0,6,3.25,0.0,1.0,0.0,1.0,0.0,0.0,682150.0,27
1,0,4,2,2014.0,1.0,1,608,20001.0,6,3.25,0.0,1.0,0.0,1.0,0.0,0.0,600000.0,23
1,0,4,2,2014.0,1.0,0,581,20001.0,6,3.25,0.0,1.0,0.0,1.0,0.0,0.0,705000.0,28
2,0,6,3,2006.0,1.0,0,1600,20001.0,6,7.875,1.0,0.0,0.0,1.0,0.0,0.0,650000.0,25
2,1,7,3,2017.0,1.0,1,1773,20001.0,6,4.25,0.0,1.0,0.0,1.0,0.0,0.0,712000.0,28
1,0,7,3,2015.0,1.0,0,1672,20001.0,6,3.5,1.0,0.0,0.0,1.0,0.0,0.0,350000.0,13
1,0,5,2,2003.0,1.0,1,1285,20001.0,6,4.0,0.0,1.0,0.0,1.0,0.0,0.0,385000.0,15
2,1,7,3,2004.0,1.0,0,898,20005.0,2,4.75,0.0,1.0,0.0,1.0,0.0,0.0,500000.0,19
2,1,9,3,2011.0,1.0,2,1574,20005.0,2,3.25,0.0,1.0,0.0,1.0,0.0,0.0,1225000.0,48
3,0,6,2,2015.0,1.0,0,1302,20005.0,2,3.5,0.0,1.0,0.0,1.0,0.0,0.0,1100000.0,43
2,1,9,5,2003.0,1.0,2,1547,20001.0,1,4.0,0.0,1.0,0.0,1.0,0.0,0.0,650000.0,25
2,1,7,3,2000.0,1.0,0,1547,20001.0,1,9.083333333333334,0.0,1.0,0.0,1.0,0.0,0.0,690000.0,27
2,1,9,5,2014.0,1.0,0,1547,20001.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,158460.0,6
3,1,9,4,2011.0,1.0,1,1547,20001.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,158460.0,6
2,1,8,4,2002.0,1.0,0,1734,20001.0,1,4.25,0.0,1.0,0.0,1.0,0.0,0.0,158460.0,6
2,0,8,4,2006.0,1.0,2,1734,20001.0,1,7.875,0.0,1.0,0.0,1.0,0.0,0.0,158460.0,6
2,1,6,3,2016.0,1.0,0,1618,20001.0,6,3.75,0.0,1.0,0.0,1.0,0.0,0.0,203000.0,8
1,0,6,3,2013.0,1.0,0,650,20001.0,6,3.25,1.0,0.0,0.0,1.0,0.0,0.0,87500.0,3
2,1,8,3,2011.0,1.0,1,1249,20001.0,6,3.25,0.0,1.0,0.0,1.0,0.0,0.0,815000.0,32
3,1,6,3,2008.0,1.0,0,2767,20001.0,6,4.928571428571429,0.0,1.0,0.0,1.0,0.0,0.0,400000.0,15
1,1,5,3,2005.0,1.0,0,1868,20001.0,6,6.375,0.0,1.0,0.0,1.0,0.0,0.0,715000.0,28
1,1,3,2,2002.0,1.0,0,1681,20001.0,6,4.25,0.0,1.0,0.0,1.0,0.0,0.0,1005000.0,40
1,0,6,3,2016.0,1.0,0,3962,20001.0,6,3.75,1.0,0.0,0.0,1.0,0.0,0.0,1122000.0,44
2,1,5,2,2017.0,1.0,1,1289,20001.0,6,4.25,0.0,1.0,0.0,1.0,0.0,0.0,1270000.0,50
2,0,5,3,2005.0,1.0,0,1140,20001.0,6,6.375,0.0,1.0,0.0,1.0,0.0,0.0,158000.0,6
3,0,4,3,2009.0,1.0,2,1887,20001.0,6,3.25,0.0,1.0,0.0,1.0,0.0,0.0,330000.0,13
3,1,8,4,2012.0,1.0,2,1474,20001.0,6,3.25,0.0,1.0,0.0,1.0,0.0,0.0,1145000.0,45
1,1,6,3,2009.0,1.0,1,1197,20001.0,6,3.25,0.0,1.0,0.0,1.0,0.0,0.0,83000.0,3
1,1,7,3,2016.0,1.0,1,1887,20001.0,6,3.75,1.0,0.0,0.0,1.0,0.0,0.0,215000.0,8
2,1,7,3,2018.0,1.0,0,1538,20001.0,6,5.125,0.0,1.0,0.0,1.0,0.0,0.0,30000.0,1
1,0,5,2,2015.0,1.0,0,1229,20001.0,6,3.5,1.0,0.0,0.0,1.0,0.0,0.0,399900.0,15
1,0,5,2,2005.0,1.0,0,943,20001.0,6,6.375,1.0,0.0,0.0,1.0,0.0,0.0,409000.0,16
3,1,7,3,2006.0,1.0,0,1415,20001.0,6,7.875,0.0,1.0,0.0,1.0,0.0,0.0,399000.0,15
3,1,8,4,2009.0,1.0,2,1429,20024.0,6,3.25,0.0,1.0,0.0,0.0,0.0,1.0,375900.0,15
2,1,7,3,2001.0,1.0,1,980,20024.0,6,6.7727272727272725,0.0,1.0,0.0,0.0,0.0,1.0,343000.0,13
2,1,7,4,2012.0,1.0,1,988,20024.0,6,3.25,0.0,1.0,0.0,0.0,0.0,1.0,379000.0,15
2,1,7,3,2001.0,1.0,1,1004,20024.0,6,6.7727272727272725,0.0,1.0,0.0,0.0,0.0,1.0,450000.0,17
2,1,7,2,2001.0,1.0,1,1031,20024.0,6,6.7727272727272725,0.0,1.0,0.0,0.0,0.0,1.0,569000.0,22
2,0,6,3,2000.0,1.0,0,1594,20005.0,2,9.083333333333334,0.0,1.0,0.0,1.0,0.0,0.0,650000.0,25
2,0,6,3,2008.0,1.0,1,1594,20005.0,2,4.928571428571429,0.0,1.0,0.0,1.0,0.0,0.0,510000.0,20
3,0,7,3,2014.0,1.0,1,1063,20005.0,2,3.25,0.0,1.0,0.0,1.0,0.0,0.0,730000.0,29
3,1,8,3,2018.0,1.0,1,1063,20005.0,2,5.125,0.0,1.0,0.0,1.0,0.0,0.0,359040.0,14
1,0,7,4,2017.0,1.0,1,1389,20005.0,2,4.25,1.0,0.0,0.0,1.0,0.0,0.0,420000.0,16
2,1,8,2,2014.0,1.0,0,1331,20001.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,700000.0,27
1,1,6,3,2017.0,1.0,0,1267,20009.0,1,4.25,0.0,1.0,0.0,1.0,0.0,0.0,750000.0,29
3,1,5,4,2017.0,1.0,0,1236,20009.0,1,4.25,0.0,1.0,0.0,1.0,0.0,0.0,715000.0,28
1,1,5,3,2011.0,1.0,0,1902,20009.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,712000.0,28
2,1,6,3,2007.0,1.0,1,1664,20009.0,1,7.5,0.0,1.0,0.0,1.0,0.0,0.0,679900.0,27
2,1,4,2,2013.0,1.0,0,1188,20009.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,421000.0,16
2,1,5,2,2016.0,1.0,0,1486,20009.0,1,3.75,0.0,1.0,0.0,1.0,0.0,0.0,710250.0,28
2,1,6,2,2012.0,1.0,0,795,20009.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,692500.0,27
2,1,8,5,2007.0,1.0,0,990,20001.0,1,7.5,0.0,1.0,0.0,1.0,0.0,0.0,925000.0,36
2,0,7,3,2000.0,1.0,0,1176,20001.0,1,9.083333333333334,1.0,0.0,0.0,1.0,0.0,0.0,359680.0,14
2,1,8,4,2006.0,1.0,0,1305,20001.0,1,7.875,0.0,1.0,0.0,1.0,0.0,0.0,330300.0,13
2,0,4,4,2009.0,1.0,0,1642,20001.0,1,3.25,1.0,0.0,0.0,1.0,0.0,0.0,993000.0,39
2,1,8,4,2015.0,1.0,1,1544,20001.0,1,3.5,0.0,1.0,0.0,1.0,0.0,0.0,725000.0,28
1,0,7,4,2000.0,1.0,0,1544,20001.0,1,9.083333333333334,1.0,0.0,0.0,1.0,0.0,0.0,330850.0,13
2,1,7,3,2013.0,1.0,0,1544,20001.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,910000.0,36
2,1,8,3,2017.0,1.0,0,1417,20001.0,1,4.25,0.0,1.0,0.0,1.0,0.0,0.0,913000.0,36
2,1,7,3,2009.0,1.0,0,1867,20001.0,6,3.25,0.0,1.0,0.0,1.0,0.0,0.0,369350.0,14
2,0,6,2,2015.0,1.0,0,2334,20001.0,6,3.5,0.0,1.0,0.0,1.0,0.0,0.0,675000.0,26
1,1,6,2,2003.0,1.0,0,2100,20001.0,6,4.0,0.0,1.0,0.0,1.0,0.0,0.0,706500.0,28
1,1,7,4,2000.0,1.0,1,823,20001.0,6,9.083333333333334,0.0,1.0,0.0,1.0,0.0,0.0,774555.0,30
2,1,10,3,2000.0,1.0,1,1529,20001.0,6,9.083333333333334,0.0,1.0,0.0,1.0,0.0,0.0,584900.0,23
2,0,7,3,2007.0,1.0,0,2000,20001.0,6,7.5,1.0,0.0,0.0,1.0,0.0,0.0,250000.0,9
1,0,7,3,2017.0,1.0,0,2000,20001.0,6,4.25,1.0,0.0,0.0,1.0,0.0,0.0,1025000.0,40
1,0,6,3,2001.0,1.0,0,560,20001.0,6,6.7727272727272725,0.0,1.0,0.0,1.0,0.0,0.0,655000.0,26
1,0,5,2,2017.0,1.0,1,560,20001.0,6,4.25,0.0,1.0,0.0,1.0,0.0,0.0,440000.0,17
1,1,5,2,2004.0,1.0,1,572,20001.0,6,4.75,0.0,1.0,0.0,1.0,0.0,0.0,1451000.0,58
2,0,5,2,2008.0,1.0,0,572,20001.0,6,4.928571428571429,0.0,1.0,0.0,1.0,0.0,0.0,622000.0,24
1,0,5,2,2018.0,1.0,0,572,20001.0,6,5.125,1.0,0.0,0.0,1.0,0.0,0.0,800000.0,31
1,1,6,3,2014.0,1.0,0,513,20001.0,6,3.25,0.0,1.0,0.0,1.0,0.0,0.0,1055000.0,42
2,1,7,2,2013.0,1.0,1,1043,20024.0,6,3.25,0.0,1.0,0.0,0.0,0.0,1.0,1000000.0,39
3,1,7,3,2004.0,1.0,1,1041,20024.0,6,4.75,0.0,1.0,0.0,0.0,0.0,1.0,909000.0,36
2,1,7,2,2001.0,1.0,1,1049,20024.0,6,6.7727272727272725,0.0,1.0,0.0,0.0,0.0,1.0,250500.0,10
3,1,7,3,2003.0,1.0,1,1073,20024.0,6,4.0,0.0,1.0,0.0,0.0,0.0,1.0,285000.0,11
2,1,7,4,2001.0,1.0,1,1075,20024.0,6,6.7727272727272725,0.0,1.0,0.0,0.0,0.0,1.0,705000.0,28
2,1,7,2,2001.0,1.0,1,1075,20024.0,6,6.7727272727272725,0.0,1.0,0.0,0.0,0.0,1.0,377000.0,15
2,1,7,3,2015.0,1.0,1,1086,20024.0,6,3.5,0.0,1.0,0.0,0.0,0.0,1.0,340000.0,13
2,1,7,2,2001.0,1.0,1,1086,20024.0,6,6.7727272727272725,0.0,1.0,0.0,0.0,0.0,1.0,75000.0,2
3,1,7,3,2011.0,1.0,1,1075,20024.0,6,3.25,0.0,1.0,0.0,0.0,0.0,1.0,350000.0,13
2,1,7,3,2001.0,1.0,1,1075,20024.0,6,6.7727272727272725,0.0,1.0,0.0,0.0,0.0,1.0,353500.0,14
2,1,7,2,2001.0,1.0,1,1075,20024.0,6,6.7727272727272725,0.0,1.0,0.0,0.0,0.0,1.0,760000.0,30
3,1,7,4,2012.0,1.0,1,1075,20024.0,6,3.25,0.0,1.0,0.0,0.0,0.0,1.0,325000.0,12
3,1,7,3,2001.0,1.0,1,1075,20024.0,6,6.7727272727272725,0.0,1.0,0.0,0.0,0.0,1.0,380000.0,15
